id,key,value,type
3789302444,highway,stop,regular
3789302445,highway,crossing,regular
3789302445,crossing,traffic_signals,regular
3789302446,highway,crossing,regular
3789302446,crossing,traffic_signals,regular
3789302447,highway,crossing,regular
3789302447,crossing,traffic_signals,regular
3789302448,highway,crossing,regular
3789302448,crossing,traffic_signals,regular
3789302449,highway,crossing,regular
3789302449,crossing,traffic_signals,regular
3789302450,colour,red,regular
3789302450,emergency,fire_hydrant,regular
3789302451,colour,red,regular
3789302451,emergency,fire_hydrant,regular
3789302452,colour,red,regular
3789302452,amenity,post_box,regular
3789302452,operator,Canada Post,regular
3789302453,highway,stop,regular
3789302454,colour,red,regular
3789302454,emergency,fire_hydrant,regular
3789302455,colour,red,regular
3789302455,emergency,fire_hydrant,regular
3789302456,advertising,billboard,regular
3789310757,highway,crossing,regular
3789310757,crossing,traffic_signals,regular
3789313501,name,Soares Auto Repair Ltd.,regular
3789313501,shop,car_repair,regular
3789313502,housenumber,1489,housenumbe
3789313502,street,East Hastings Street,stree
3789313502,name,Waldorf Hotel,regular
3789313502,tourism,hotel,regular
3789313503,highway,crossing,regular
3789313503,crossing,traffic_signals,regular
3789313504,highway,crossing,regular
3789313504,crossing,traffic_signals,regular
3789313505,highway,crossing,regular
3789313505,crossing,traffic_signals,regular
3789313506,colour,red,regular
3789313506,emergency,fire_hydrant,regular
3789313507,highway,crossing,regular
3789313507,crossing,traffic_signals,regular
3789313508,highway,crossing,regular
3789313508,crossing,traffic_signals,regular
3789313509,highway,stop,regular
3789313510,highway,stop,regular
3789313511,amenity,waste_basket,regular
3789313512,operator,Pattison,regular
3789313512,advertising,billboard,regular
3789313513,highway,crossing,regular
3789313513,crossing,traffic_signals,regular
3789321341,name,Sensible Auto Sales Ltd.,regular
3789321341,shop,car,regular
3789321341,website,http://www.sensibleauto.ca/,regular
3789321343,name,Vancity Corner Store,regular
3789321343,shop,convenience,regular
3789321344,highway,crossing,regular
3789321344,crossing,traffic_signals,regular
3789321345,highway,crossing,regular
3789321345,crossing,traffic_signals,regular
3789321346,highway,crossing,regular
3789321346,crossing,traffic_signals,regular
3789321347,highway,crossing,regular
3789321347,crossing,traffic_signals,regular
3789321348,highway,crossing,regular
3789321348,crossing,traffic_signals,regular
3789321349,highway,crossing,regular
3789321349,crossing,traffic_signals,regular
3789321350,highway,stop,regular
3789321351,colour,red,regular
3789321351,emergency,fire_hydrant,regular
3789321352,highway,crossing,regular
3789321352,crossing,traffic_signals,regular
3789321353,highway,crossing,regular
3789321353,crossing,traffic_signals,regular
3789321354,highway,crossing,regular
3789321354,crossing,traffic_signals,regular
3789321355,highway,crossing,regular
3789321355,crossing,traffic_signals,regular
3789321356,highway,crossing,regular
3789321356,crossing,traffic_signals,regular
3789321357,highway,crossing,regular
3789321357,crossing,traffic_signals,regular
3789321358,highway,crossing,regular
3789321358,crossing,traffic_signals,regular
3789321359,crossing,traffic_signals,regular
3789321359,highway,crossing,regular
3789321360,crossing,traffic_signals,regular
3789321360,highway,crossing,regular
3789321361,maxspeed,30,regular
3789321361,traffic_sign,maxspeed,regular
3789321362,highway,crossing,regular
3789321362,crossing,traffic_signals,regular
3789321363,crossing,traffic_signals,regular
3789321363,highway,crossing,regular
3789321364,crossing,traffic_signals,regular
3789321364,highway,crossing,regular
3789321365,highway,stop,regular
3789321366,highway,crossing,regular
3789321366,crossing,traffic_signals,regular
3789321367,highway,crossing,regular
3789321367,crossing,traffic_signals,regular
3789321368,highway,crossing,regular
3789321368,crossing,traffic_signals,regular
3789321369,advertising,billboard,regular
3789321370,highway,crossing,regular
3789321370,crossing,traffic_signals,regular
3789321371,highway,crossing,regular
3789321371,crossing,traffic_signals,regular
3789321372,highway,crossing,regular
3789321372,crossing,traffic_signals,regular
3789321373,highway,crossing,regular
3789321373,crossing,traffic_signals,regular
3789321374,highway,crossing,regular
3789321374,crossing,traffic_signals,regular
3789321375,highway,stop,regular
3789321376,highway,traffic_signals,regular
3789321376,crossing,traffic_signals,regular
3789321376,crossing_ref,zebra,regular
3789321377,highway,crossing,regular
3789321377,crossing,traffic_signals,regular
3789321378,highway,crossing,regular
3789321378,crossing,traffic_signals,regular
3789321379,highway,crossing,regular
3789321379,crossing,traffic_signals,regular
3789321380,highway,crossing,regular
3789321380,crossing,traffic_signals,regular
3789321381,highway,crossing,regular
3789321381,crossing,traffic_signals,regular
3789321382,highway,crossing,regular
3789321382,crossing,traffic_signals,regular
3789776837,amenity,drinking_water,regular
3789850767,amenity,post_box,regular
3789850768,name,Edel Express,regular
3789850768,amenity,cafe,regular
3789850769,amenity,post_box,regular
3789850770,name,Iris,regular
3789850770,shop,optician,regular
3789850770,street,West Hastings Street,stree
3789850770,housenumber,806,housenumbe
3789850771,name,Rocheboiss,regular
3789850771,shop,furniture,regular
3789850771,street,West Hastings Street,stree
3789850771,housenumber,716,housenumbe
3789850772,name,Bruce Guitars,regular
3789850772,shop,musical_instrument,regular
3789850772,street,West Hastings Street,stree
3789850772,housenumber,434,housenumbe
3789850773,name,Bon Chaz,regular
3789850773,amenity,cafe,regular
3789850773,city,Vancouver,cit
3789850773,street,West Hastings Street,stree
3789850773,housenumber,426,housenumbe
3789850921,name,Made in Print,regular
3789850921,street,Hornby Street,stree
3789850921,housenumber,433,housenumbe
3789850922,name,Equities.com,regular
3789850922,office,financial,regular
3789850922,street,Hornby Street,stree
3789850922,housenumber,415,housenumbe
3789850923,name,Flight Centre,regular
3789850923,office,travel_agent,regular
3789850923,street,West Hastings Street,stree
3789850923,housenumber,810,housenumbe
3789850924,amenity,post_box,regular
3789850925,amenity,bench,regular
3789850926,name,Mr Big & Tall,regular
3789850926,shop,clothes,regular
3789850926,street,West Hastings Street,stree
3789850926,housenumber,475,housenumbe
3789850927,name,Sikora's Classical Records,regular
3789850927,street,West Hastings Street,stree
3789850927,housenumber,432,housenumbe
3789850928,name,Vancity Bulldog Cafe,regular
3789850928,street,West Hastings Street,stree
3789850928,housenumber,316,housenumbe
3789851064,name,Jubilee Smoke & Things,regular
3789851064,shop,convenience,regular
3789851064,street,Hornby Street,stree
3789851064,housenumber,435,housenumbe
3789851065,street,Hornby Street,stree
3789851065,housenumber,402,housenumbe
3789851066,name,Bosa Properties,regular
3789851066,street,West Hastings Street,stree
3789851066,housenumber,830,housenumbe
3789851067,name,Caffè Artigiano,regular
3789851067,amenity,cafe,regular
3789851068,name,51374,regular
3789851068,highway,bus_stop,regular
3789851069,name,The Odyssey,regular
3789851069,street,West Hastings Street,stree
3789851069,housenumber,686,housenumbe
3789851070,street,West Hastings Street,stree
3789851070,housenumber,440,housenumbe
3789851071,name,Mott Electric,regular
3789851071,office,yes,regular
3789851071,city,Vancouver,cit
3789851071,street,West Hastings Street,stree
3789851071,housenumber,419,housenumbe
3789881497,name,Can America Custom Shirts,regular
3789881497,street,West Pender Street,stree
3789881497,housenumber,609,housenumbe
3789883045,amenity,bench,regular
3789883046,amenity,bench,regular
3789883047,amenity,bench,regular
3789883048,amenity,bench,regular
3789883049,street,West Pender Street,stree
3789883049,housenumber,307,housenumbe
3789883050,name,Cosmo Prof,regular
3789883050,shop,yes,regular
3789883050,street,West Pender Street,stree
3789883050,housenumber,317,housenumbe
3789883051,name,Café 335,regular
3789883051,amenity,cafe,regular
3789883051,street,West Pender Street,stree
3789883051,housenumber,335,housenumbe
3789883053,street,West Pender Street,stree
3789883053,housenumber,429,housenumbe
3789883054,name,Ha Long Bay,regular
3789883054,amenity,restaurant,regular
3789883054,street,West Pender Street,stree
3789883054,housenumber,430,housenumbe
3789883055,name,Fine Art Bartending,regular
3789883055,office,educational_institution,regular
3789883056,name,MacLeod's Books,regular
3789883056,shop,books,regular
3789883056,street,West Pender Street,stree
3789883056,housenumber,455,housenumbe
3789883476,amenity,drinking_water,regular
3789883477,amenity,bench,regular
3789883478,amenity,bench,regular
3789883479,name,Kyzock - House of Sushi Bowl,regular
3789883479,amenity,fast_food,regular
3789883479,cuisine,japanese;sushi,regular
3789883479,street,West Pender Street,stree
3789883479,housenumber,559,housenumbe
3789883480,amenity,bench,regular
3789883481,highway,bus_stop,regular
3789883481,name,50095,regular
3789883481,shelter,no,regular
3789883482,name,Prestige,regular
3789883482,shop,hairdresser,regular
3789883482,street,West Pender Street,stree
3789883482,housenumber,565,housenumbe
3789883483,street,West Pender Street,stree
3789883483,housenumber,575,housenumbe
3789883484,name,Payless Cartridges,regular
3789883484,street,West Pender Street,stree
3789883484,housenumber,569,housenumbe
3789883485,name,FM Classic Pizza,regular
3789883485,amenity,fast_food,regular
3789883485,street,West Pender Street,stree
3789883485,housenumber,589,housenumbe
3789883486,name,2001 Flavors,regular
3789883486,amenity,fast_food,regular
3789883486,street,West Pender Street,stree
3789883486,housenumber,595,housenumbe
3789883487,street,West Pender Street,stree
3789883487,housenumber,613,housenumbe
3789883488,street,West Pender Street,stree
3789883488,housenumber,621,housenumbe
3789883489,name,The London Building,regular
3789883489,street,West Pender Street,stree
3789883489,housenumber,626,housenumbe
3789883490,name,Flight Centre,regular
3789883490,office,travel_agent,regular
3789883490,street,West Pender Street,stree
3789883490,housenumber,655,housenumbe
3789883491,name,Tip Top Tailors,regular
3789883491,craft,tailor,regular
3789883492,name,Money Mart,regular
3789883492,shop,money_lender,regular
3789883492,street,West Pender Street,stree
3789883492,housenumber,715,housenumbe
3789883493,street,West Pender Street,stree
3789883493,housenumber,830,housenumbe
3789883494,name,Randstad,regular
3789883494,office,employment_agency,regular
3789883494,street,Pender Street,stree
3789883495,amenity,bench,regular
3789883496,name,50530,regular
3789883496,highway,bus_stop,regular
3789883498,name,Wolford,regular
3789883498,shop,boutique,regular
3789883498,street,Burrard Street,stree
3789883498,housenumber,753,housenumbe
3789883500,emergency,fire_hydrant,regular
3789883501,highway,bus_stop,regular
3789883501,name,50047,regular
3789883501,shelter,yes,regular
3789883854,amenity,bench,regular
3789883855,amenity,bench,regular
3789883856,amenity,bench,regular
3789883857,street,West Pender Street,stree
3789883857,housenumber,303,housenumbe
3789883858,name,Spy Zone,regular
3789883858,street,West Pender Street,stree
3789883858,housenumber,321,housenumbe
3789883859,housenumber,428,housenumbe
3789883859,street,West Pender Street,stree
3789883859,name,Ketaiya けーたい屋,regular
3789883859,phone,604-638-3515,regular
3789883859,shop,mobile_phone,regular
3789883859,website,http://www.ketaiya.com,regular
3789883860,name,Yagger's,regular
3789883860,amenity,bar,regular
3789883860,street,West Pender Street,stree
3789883860,housenumber,433,housenumbe
3789883861,name,Criterion Books,regular
3789883861,shop,books,regular
3789883861,street,West Pender Street,stree
3789883861,housenumber,434,housenumbe
3789883862,name,Bangtown,regular
3789883862,shop,hairdresser,regular
3789883862,street,West Pender Street,stree
3789883862,housenumber,438,housenumbe
3789883863,name,Moii Cafe,regular
3789883863,amenity,cafe,regular
3789883863,street,West Pender Street,stree
3789883863,housenumber,505,housenumbe
3789883864,name,Koala Kebabs,regular
3789883864,amenity,fast_food,regular
3789883864,street,West Pender Street,stree
3789883864,housenumber,519,housenumbe
3789883865,name,Blue Angels,regular
3789883865,shop,convenience,regular
3789883865,street,West Pender Street,stree
3789883866,name,Sandwich Garden,regular
3789883866,amenity,fast_food,regular
3789883866,street,West Pender Street,stree
3789883866,housenumber,529,housenumbe
3789883867,street,West Pender Street,stree
3789883867,housenumber,524,housenumbe
3789883868,name,The Umbrella Shop,regular
3789883868,street,West Pender Street,stree
3789883868,housenumber,526,housenumbe
3789883869,housenumber,605,housenumbe
3789883869,street,West Pender Street,stree
3789883869,amenity,fast_food,regular
3789883869,cuisine,pizza,regular
3789883869,name,Goldies,regular
3789883871,emergency,fire_hydrant,regular
3789883872,name,50031,regular
3789883872,highway,bus_stop,regular
3789883873,name,Swarovski,regular
3789883873,shop,jewelry,regular
3789883873,street,Robson Street,stree
3789883873,housenumber,1004,housenumbe
3789883874,highway,bus_stop,regular
3789883874,name,50046,regular
3789883874,shelter,yes,regular
3789883957,name,Vancity Laptop,regular
3789883957,shop,computer,regular
3789883957,street,West Pender Street,stree
3789883957,housenumber,518,housenumbe
3789883958,name,Gastown Collectibles,regular
3789883958,street,West Pender Street,stree
3789883958,housenumber,525,housenumbe
3789883959,name,Hydery Printing,regular
3789883959,street,West Pender Street,stree
3789883959,housenumber,522,housenumbe
3789883960,name,Sushi Spin Roll,regular
3789883960,amenity,fast_food,regular
3789883960,street,West Pender Street,stree
3789883960,housenumber,535,housenumbe
3789883961,office,educational_institution,regular
3789883961,street,West Pender Street,stree
3789883961,housenumber,539,housenumbe
3789883962,street,West Pender Street,stree
3789883962,housenumber,543,housenumbe
3789883963,name,Fresh Slice,regular
3789883963,amenity,fast_food,regular
3789883963,street,West Pender Street,stree
3789883964,street,West Pender Street,stree
3789883964,housenumber,579,housenumbe
3789883965,name,City Vaper,regular
3789883965,street,West Pender Street,stree
3789883965,housenumber,585,housenumbe
3789883966,emergency,fire_hydrant,regular
3789883967,name,Fedex,regular
3789883967,street,West Pender Street,stree
3789883967,housenumber,779,housenumbe
3789883968,street,West Pender Street,stree
3789883968,housenumber,890,housenumbe
3789883969,name,50076,regular
3789883969,highway,bus_stop,regular
3789883970,emergency,fire_hydrant,regular
3789883971,name,Staples,regular
3789883971,shop,stationery,regular
3789883974,name,50045,regular
3789883974,highway,bus_stop,regular
3790884976,noexit,yes,regular
3790884978,barrier,entrance,regular
3790884982,barrier,bollard,regular
3790994227,amenity,bench,regular
3790994228,emergency,fire_hydrant,regular
3790994926,amenity,bench,regular
3790994927,amenity,bench,regular
3790995457,amenity,bench,regular
3790995557,emergency,fire_hydrant,regular
3790995657,name,Salam Bombay,regular
3790995657,phone,+1-604-6816300,regular
3790995657,amenity,restaurant,regular
3790995657,cuisine,indian,regular
3790995657,website,http://www.salambombay.com/,regular
3790995657,unit,217,uni
3790995657,street,Burrard Street,stree
3790995657,opening_hours,11:30-22:30,regular
3790995657,housenumber,755,housenumbe
3791572636,amenity,post_box,regular
3791572636,operator,Canada Post,regular
3793717678,name,Red Umbrella Cafe,regular
3793717678,phone,+1 604-688-7818,regular
3793717678,amenity,restaurant,regular
3793717678,smoking,no,regular
3793717678,website,http://redumbrellacafebc.com,regular
3793717678,city,Vancouver,cit
3793717678,street,Davie Street,stree
3793717678,postcode,V6G 1W5,postcod
3793717678,province,British Columbia,provinc
3793717678,opening_hours,Mo-Su 7:30-16:00,regular
3793717678,housenumber,1707,housenumbe
3793753710,name,Whole Foods Market,regular
3793753710,shop,supermarket,regular
3793753710,phone,+1 604-687-5288,regular
3793753710,website,http://www.wholefoodsmarket.com,regular
3793753710,street,Robson Street,stree
3793753710,opening_hours,Mo-Sun 7:00-22:00,regular
3793753710,housenumber,1675,housenumbe
3797414476,name,Canaan Transport,regular
3797414476,street,Howe Street,stree
3797414476,housenumber,1085,housenumbe
3797414478,name,iNail Spa,regular
3797414478,shop,beauty,regular
3797414478,street,Howe Street,stree
3797414478,housenumber,1075,housenumbe
3797414480,name,Murrick Insurance,regular
3797414480,phone,+1 604 688 5158,regular
3797414480,office,insurance,regular
3797414482,name,Fred C. Lowther,regular
3797414482,office,lawyer,regular
3797414482,street,Howe Street,stree
3797414482,housenumber,1030,housenumbe
3797414483,name,YaYa's,regular
3797414483,amenity,cafe,regular
3797414483,street,Howe Street,stree
3797414483,housenumber,1020,housenumbe
3797414486,emergency,fire_hydrant,regular
3797414488,amenity,bench,regular
3797414489,name,Red Room,regular
3797414489,shop,hairdresser,regular
3797414489,phone,+1 604 669 2510,regular
3797414490,name,Lure,regular
3797414490,shop,hairdresser,regular
3797414495,amenity,bench,regular
3797414499,amenity,bench,regular
3797414500,name,Fresh Slice Pizza,regular
3797414500,amenity,fast_food,regular
3797414500,street,Robson Street,stree
3797414500,housenumber,768,housenumbe
3797414502,name,Orange Julius,regular
3797414502,amenity,ice_cream,regular
3797414502,street,Robson Street,stree
3797414502,housenumber,438,housenumbe
3797414795,street,Hornby Street,stree
3797414795,housenumber,1106,housenumbe
3797414796,name,Westcoast Fores Medical Spa,regular
3797414796,street,Howe Street,stree
3797414796,housenumber,1090,housenumbe
3797415149,name,Mason Robson Centre,regular
3797415149,street,Robson Street,stree
3797415149,housenumber,720,housenumbe
3797415150,street,Robson Street,stree
3797415150,housenumber,610,housenumbe
3797415151,name,A&W,regular
3797415151,amenity,fast_food,regular
3797415151,street,Robson Street,stree
3797415151,housenumber,450,housenumbe
3797415152,name,Barbeque House,regular
3797415152,amenity,fast_food,regular
3797415152,street,Robson Street,stree
3797415152,housenumber,430,housenumbe
3797415475,street,Hornby Street,stree
3797415475,housenumber,1110,housenumbe
3797415476,street,Hornby Street,stree
3797415476,housenumber,1108,housenumbe
3797415478,housenumber,1015,housenumbe
3797415478,street,Howe Street,stree
3797415478,name,Citylux,regular
3797415478,en,Citylux,e
3797415478,shop,clothes,regular
3797415479,name,A&W,regular
3797415479,amenity,fast_food,regular
3797415479,street,Robson Street,stree
3797415479,housenumber,778,housenumbe
3797415480,street,Robson Street,stree
3797415480,housenumber,766,housenumbe
3797415481,amenity,toilets,regular
3798833200,shop,jewelry,regular
3798833200,street,Howe Street,stree
3798833200,housenumber,408,housenumbe
3798833201,name,Scoozis,regular
3798833201,amenity,restaurant,regular
3798833201,street,Howe Street,stree
3798833201,housenumber,445,housenumbe
3798833202,name,Cartier,regular
3798833202,shop,jewelry,regular
3798833202,street,Howe Street,stree
3798833202,housenumber,456,housenumbe
3798833204,name,Freywille,regular
3798833204,shop,jewelry,regular
3798833204,street,Howe Street,stree
3798833204,housenumber,511,housenumbe
3798833455,name,Over the Edge,regular
3798833455,street,Howe Street,stree
3798833455,housenumber,545,housenumbe
3798833456,name,Snowflake,regular
3798833456,shop,clothes,regular
3798833456,street,Howe Street,stree
3798833456,housenumber,569,housenumbe
3798834384,name,Chali Rosso,regular
3798834384,tourism,gallery,regular
3798834384,street,Howe Street,stree
3798834384,housenumber,549,housenumbe
3798834385,name,Feuille,regular
3798834385,shop,clothes,regular
3798834385,street,Howe Street,stree
3798834385,housenumber,565,housenumbe
3798834557,name,Mario's,regular
3798834557,amenity,cafe,regular
3798834557,street,Howe Street,stree
3798834558,name,DHL,regular
3798834558,amenity,post_office,regular
3798834558,unit,595,uni
3798834558,street,Howe Street,stree
3798834558,housenumber,595,housenumbe
3798834657,name,Eye Max Eye Care,regular
3798834657,shop,optician,regular
3798834658,emergency,fire_hydrant,regular
3798834659,street,Beatty Street,stree
3798834659,housenumber,510,housenumbe
3798945223,name,St. Regis Bar & Grill,regular
3798945223,amenity,restaurant,regular
3798945223,website,http://stregisbarandgrill.com,regular
3798945223,city,Vancouver,cit
3798945223,street,Dunsmuir Street,stree
3798945223,housenumber,608,housenumbe
3799773142,name,Sip Lounge,regular
3799773142,amenity,bar,regular
3799774632,name,i-Exit,regular
3799774632,phone,+1 778 379 8828,regular
3799774632,website,http://www.i-exit.com,regular
3799774632,street,Granville Street,stree
3799774632,housenumber,1129,housenumbe
3799774633,name,The Refinery,regular
3799774633,amenity,restaurant,regular
3802872920,highway,traffic_signals,regular
3802872922,highway,traffic_signals,regular
3802872923,highway,traffic_signals,regular
3802872925,highway,traffic_signals,regular
3802872926,highway,traffic_signals,regular
3802872927,highway,traffic_signals,regular
3802872930,highway,traffic_signals,regular
3802872931,highway,traffic_signals,regular
3802872932,highway,traffic_signals,regular
3802879219,highway,crossing,regular
3802879221,railway,level_crossing,regular
3802879223,highway,traffic_signals,regular
3802879227,highway,traffic_signals,regular
3802879228,railway,level_crossing,regular
3802903163,highway,traffic_signals,regular
3802903178,highway,traffic_signals,regular
3803116361,name,Hertz,regular
3803116361,access,customers,regular
3803116361,amenity,parking_entrance,regular
3803116361,parking,underground,regular
3803398450,barrier,gate,regular
3809865030,barrier,gate,regular
3809865034,barrier,gate,regular
3809865039,barrier,gate,regular
3809865042,barrier,gate,regular
3813555598,barrier,gate,regular
3813555599,barrier,gate,regular
3819801037,barrier,gate,regular
3819801038,barrier,gate,regular
3819801045,barrier,gate,regular
3819801056,barrier,gate,regular
3819808060,barrier,gate,regular
3819808066,barrier,gate,regular
3819842667,name,Gate to the Northwest Passage,regular
3819842667,tourism,artwork,regular
3819842667,wikipedia,en:Gate to the Northwest Passage,regular
3819842667,artist_name,Alan Chun Hung,regular
3819846874,barrier,gate,regular
3819856205,amenity,parking_entrance,regular
3823761975,amenity,post_box,regular
3823761975,operator,Canada Post,regular
3823806719,crossing,uncontrolled,regular
3823806719,highway,crossing,regular
3823826780,highway,traffic_signals,regular
3823826781,highway,traffic_signals,regular
3823826781,crossing,traffic_signals,regular
3823834280,highway,bus_stop,regular
3823834280,local_ref,50913,regular
3823834280,name,Bay 2,regular
3823834280,shelter,no,regular
3823840893,railway,subway_entrance,regular
3824341295,railway,level_crossing,regular
3824341296,railway,level_crossing,regular
3825582625,railway,subway_entrance,regular
3825582646,railway,subway_entrance,regular
3825582760,highway,crossing,regular
3825591663,highway,crossing,regular
3825593157,name,58493 (29th Avenue Station Bay 1),regular
3825593157,highway,bus_stop,regular
3825593158,name,51056 (29th Avenue Station Bay 4),regular
3825593158,highway,bus_stop,regular
3825593159,name,61616 (29th Avenue Station Bay 5),regular
3825593159,highway,bus_stop,regular
3825593160,name,51818 (29th Avenue Station Bay 2),regular
3825593160,highway,bus_stop,regular
3825593161,name,51603 (29th Avenue Station Bay 3),regular
3825593161,highway,bus_stop,regular
3825788870,highway,crossing,regular
3825788870,crossing,traffic_signals,regular
3825788874,highway,crossing,regular
3825814982,highway,crossing,regular
3825885364,highway,crossing,regular
3830160112,railway,subway_entrance,regular
3830171101,note,location of track intersection approximated,regular
3830176079,note,No elevators to Platform,regular
3830176079,railway,subway_entrance,regular
3830176079,wheelchair,no,regular
3831781786,name,Waterfront Station,regular
3831781786,railway,station,regular
3831781786,wheelchair,yes,regular
3831781788,highway,elevator,regular
3831820499,barrier,entrance,regular
3831820501,highway,elevator,regular
3831849258,railway,subway_entrance,regular
3833613434,barrier,gate,regular
3833613434,bicycle,yes,regular
3833613434,foot,yes,regular
3833613434,motor_vehicle,no,regular
3833613435,barrier,gate,regular
3833613437,foot,yes,regular
3833613437,barrier,gate,regular
3833613437,bicycle,yes,regular
3833613437,motor_vehicle,no,regular
3833613448,barrier,gate,regular
3836713736,highway,mini_roundabout,regular
3836764157,name,Davie Village,regular
3836764157,place,neighbourhood,regular
3836773457,name,Five Elements,regular
3836773457,phone,+1 604 559 5938,regular
3836773457,amenity,restaurant,regular
3836773457,cuisine,Vietnamese,regular
3836773457,website,http://www.fiveelementscafe.com/,regular
3836773457,city,Vancouver,cit
3836773457,street,Commercial Drive,stree
3836773457,postcode,V5L 3W9,postcod
3836773457,housenumber,1046,housenumbe
3843224114,emergency,fire_hydrant,regular
3843235666,street,Robson Street,stree
3843235666,housenumber,578,housenumbe
3843235667,name,Body Energy Club,regular
3843235667,street,Robson Street,stree
3843235667,housenumber,428,housenumbe
3843236753,street,Robson Street,stree
3843236753,housenumber,550,housenumbe
3843236754,name,Falafel Maison,regular
3843236754,amenity,fast_food,regular
3843236754,street,Robson Street,stree
3843236754,housenumber,516,housenumbe
3843236755,name,Blanche MacDonald Centre,regular
3843236755,street,Robson Street,stree
3843236755,housenumber,460,housenumbe
3843236756,name,Curlique,regular
3843236756,shop,beauty,regular
3843236756,street,Robson Street,stree
3843236756,housenumber,410,housenumbe
3843237361,name,Hubbub,regular
3843237361,amenity,fast_food,regular
3843237361,street,Robson Street,stree
3843237361,housenumber,420,housenumbe
3843237659,name,Zeal,regular
3843237659,shop,hairdresser,regular
3843237659,street,Robson Street,stree
3843237659,housenumber,568,housenumbe
3843237660,name,Curry Fusion,regular
3843237660,amenity,fast_food,regular
3843237660,street,Robson Street,stree
3843237660,housenumber,542,housenumbe
3843237661,name,Japadog,regular
3843237661,amenity,fast_food,regular
3843237661,street,Robson Street,stree
3843237661,housenumber,530,housenumbe
3843237662,name,Viet Sub,regular
3843237662,amenity,fast_food,regular
3843237662,street,Robson Street,stree
3843237662,housenumber,520,housenumbe
3843237663,name,Chopped Leaf,regular
3843237663,amenity,fast_food,regular
3843237663,street,Robson Street,stree
3844188657,name,BC Pain Society (Medical Marijuana),regular
3844188657,shop,medical_supply,regular
3844188657,phone,778-379-7910,regular
3844188657,city,Vancouver,cit
3844188657,street,E. Broadway,stree
3844188657,postcode,V5M 1Z1,postcod
3844188657,province,BC,provinc
3844188657,housenumber,2894,housenumbe
3844212839,barrier,gate,regular
3844212839,description,gate closed when seawall North of this location is closed,regular
3844212840,barrier,gate,regular
3844212840,description,gate is closed when access west of this location is closed,regular
3844214212,name,Ferguson Point,regular
3844214212,tourism,viewpoint,regular
3846331161,highway,traffic_signals,regular
3846331180,highway,crossing,regular
3846331180,crossing,uncontrolled,regular
3846343778,highway,traffic_signals,regular
3846343785,highway,traffic_signals,regular
3846358848,highway,crossing,regular
3846358853,highway,crossing,regular
3846359102,highway,crossing,regular
3846407266,foot,yes,regular
3846407266,barrier,block,regular
3846407266,bicycle,yes,regular
3847817615,street,Hamilton Street,stree
3847817615,housenumber,607,housenumbe
3855649743,barrier,gate,regular
3855650326,barrier,gate,regular
3855655634,barrier,gate,regular
3855655642,barrier,gate,regular
3855694288,city,Vancouver,cit
3855694288,street,Parker Street,stree
3855694288,housename,Terminal City Glass,housenam
3855694288,housenumber,1191,housenumbe
3857797334,amenity,drinking_water,regular
3867889388,barrier,fence,regular
3867889389,barrier,fence,regular
3868387682,emergency,fire_hydrant,regular
3868388340,emergency,fire_hydrant,regular
3868390882,highway,bus_stop,regular
3868391242,street,West 5th Avenue,stree
3868391242,housenumber,3010,housenumbe
3868391243,street,West 5th Avenue,stree
3868391243,housenumber,3008,housenumbe
3868391244,street,West 5th Avenue,stree
3868391244,housenumber,3028,housenumbe
3868391245,street,West 5th Avenue,stree
3868391245,housenumber,3020,housenumbe
3868391246,street,West 5th Avenue,stree
3868391246,housenumber,2961,housenumbe
3868391247,street,West 5th Avenue,stree
3868391247,housenumber,2959,housenumbe
3870310145,name,Room for 2,regular
3870310145,shop,clothes,regular
3870310145,clothes,maternity,regular
3870310145,city,Vancouver,cit
3870310145,street,Commercial Drive,stree
3870310145,housenumber,1409,housenumbe
3870325216,name,Abruzzo Capuccino Bar,regular
3870325216,amenity,cafe,regular
3870325217,name,All Basha,regular
3870325217,amenity,restaurant,regular
3870325217,city,Vancouver,cit
3870325217,street,Commercial Drive,stree
3870325217,housenumber,1399,housenumbe
3870325218,name,Beaton & Jager Chiropractic,regular
3870325219,name,Blue Sky Clothing,regular
3870325219,shop,clothes,regular
3870325219,street,Commercial Drive,stree
3870325219,housenumber,1312,housenumbe
3870325220,name,Exposure,regular
3870325220,shop,clothes,regular
3870325220,website,http://www.exposureclothing.ca/,regular
3870325220,city,Vancouver,cit
3870325220,street,Commercial Drive,stree
3870325220,housenumber,1304,housenumbe
3870325221,name,Flowerbox,regular
3870325221,shop,florist,regular
3870325221,website,http://www.theflowerbox.ca/,regular
3870325221,city,Vancouver,cit
3870325221,street,Commercial Drive,stree
3870325221,housenumber,1319,housenumbe
3870325222,name,Highlife World Music,regular
3870325222,shop,music,regular
3870325222,website,http://highlifeworld.com/,regular
3870325222,city,Vancouver,cit
3870325222,street,Commercial Drive,stree
3870325222,housenumber,1317,housenumbe
3870325223,name,Karma Optical,regular
3870325223,shop,optician,regular
3870325223,website,http://www.karmaoptical.com/,regular
3870325223,city,Vancouver,cit
3870325223,street,Commercial Drive,stree
3870325223,housenumber,1325,housenumbe
3870325224,name,Pharmasave,regular
3870325224,amenity,pharmacy,regular
3870325225,name,Renzo,regular
3870325225,city,Vancouver,cit
3870325225,street,Commercial Drive,stree
3870325225,housenumber,1301,housenumbe
3870325226,name,Unity Tattoo,regular
3870325226,shop,tattoo,regular
3870325226,city,Vancouver,cit
